"rank","title","album","artist","albumYear","rankOneYearAgo","timestamp","albumArt"
"452","Sound And Vision","","David Bowie","","","2022-10-21 18:23:30","https://images.mediaworks.nz/radio/song/images/sound_and_vision_400_david_bowie.jpg?width=400&height=400&crop=auto"
"453","A Whiter Shade Of Pale","","Procol Harum","","","2022-10-21 18:17:40","https://images.mediaworks.nz/radio/song/images/a_whiter_shade_of_pale_400_procol_harum.jpg?width=400&height=400&crop=auto"
"454","Shine","","Collective Soul","","","2022-10-21 18:11:50","https://images.mediaworks.nz/radio/song/images/shine_400_collective_soul.jpg?width=400&height=400&crop=auto"
"455","Levon","","Elton John","","","2022-10-21 18:06:00","https://images.mediaworks.nz/radio/song/images/levon_400_elton_john.jpg?width=400&height=400&crop=auto"
"456","China Girl","","David Bowie","","","2022-10-21 17:58:10","https://images.mediaworks.nz/radio/song/images/china_girl_400_david_bowie.jpg?width=400&height=400&crop=auto"
"457","Run To You","","Bryan Adams","","","2022-10-21 17:52:20","https://images.mediaworks.nz/radio/song/images/run_to_you_400_bryan_adams.jpg?width=400&height=400&crop=auto"
"458","Walk This Way","","Aerosmith","","","2022-10-21 17:46:30","https://images.mediaworks.nz/radio/song/images/walk_this_way_400_aerosmith.jpg?width=400&height=400&crop=auto"
"459","The Show Must Go On","","Queen","","","2022-10-21 17:40:40","https://images.mediaworks.nz/radio/song/images/the_show_must_go_on_400_queen.jpg?width=400&height=400&crop=auto"
"460","Say You Love Me","","Fleetwood Mac","","","2022-10-21 17:34:50","https://images.mediaworks.nz/radio/song/images/say_you_love_me_400_fleetwood_mac.jpg?width=400&height=400&crop=auto"
"461","What Is And What Should Never Be","","Led Zeppelin","","","2022-10-21 17:29:00","https://images.mediaworks.nz/radio/song/images/what_is_and_what_should_never_be_400_led_zeppelin.jpg?width=400&height=400&crop=auto"
"462","I Still Haven't Found What I'm Looking For","","U2","","","2022-10-21 17:23:10","https://images.mediaworks.nz/radio/song/images/i_still_haven_t_found_what_i_m_looking_for_400_u2.jpg?width=400&height=400&crop=auto"
"463","Against The Wind","","Bob Seger & The SIlver Bullet Band","","","2022-10-21 17:17:20","https://images.mediaworks.nz/radio/song/images/against_the_wind_400_bob_seger_the_silver_bullet_band.jpg?width=400&height=400&crop=auto"
"464","That Look In Your Eyes","","Th' Dudes","","","2022-10-21 17:11:30","https://images.mediaworks.nz/radio/song/images/that_look_in_your_eyes_400_th_dudes.jpg?width=400&height=400&crop=auto"
"465","Maggie May","","Rod Stewart","","","2022-10-21 17:05:40","https://images.mediaworks.nz/radio/song/images/maggie_may_400_rod_stewart.jpg?width=400&height=400&crop=auto"
"466","Breakdown","","Tom Petty & The Heartbreakers","","","2022-10-21 16:57:50","https://images.mediaworks.nz/radio/song/images/breakdown_400_tom_petty_the_heartbreakers.jpg?width=400&height=400&crop=auto"
"467","Thunder Road","","Bruce Springsteen","","","2022-10-21 16:53:00","https://images.mediaworks.nz/radio/song/images/thunder_road_400_bruce_springsteen.jpg?width=400&height=400&crop=auto"
"468","Zombie","","Cranberries","","","2022-10-21 16:48:10","https://images.mediaworks.nz/radio/song/images/zombie_400_cranberries.jpg?width=400&height=400&crop=auto"
"469","Wonderful Tonight","","Eric Clapton","","","2022-10-21 16:43:20","https://images.mediaworks.nz/radio/song/images/wonderful_tonight_400_eric_clapton.jpg?width=400&height=400&crop=auto"
"470","Are You Gonna Go My Way","","Lenny Kravitz","","","2022-10-21 16:38:30","https://images.mediaworks.nz/radio/song/images/are_you_gonna_go_my_way_400_lenny_kravitz.jpg?width=400&height=400&crop=auto"
"471","Proud Mary","","Creedence Clearwater Revival","","","2022-10-21 16:33:40","https://images.mediaworks.nz/radio/song/images/proud_mary_400_creedence_clearwater_revival.jpg?width=400&height=400&crop=auto"
"472","She Talks To Angels","","Black Crowes","","","2022-10-21 16:28:50","https://images.mediaworks.nz/radio/song/images/she_talks_to_angels_400_black_crowes.jpg?width=400&height=400&crop=auto"
"473","Walking In Light","","Th' Dudes","","","2022-10-21 16:24:00","https://images.mediaworks.nz/radio/song/images/walking_in_light_400_th_dudes.jpg?width=400&height=400&crop=auto"
"474","Keep Yourself Alive","","Queen","","","2022-10-21 16:19:10","https://images.mediaworks.nz/radio/song/images/keep_yourself_alive_400_queen.jpg?width=400&height=400&crop=auto"
"475","Breakfast In America","","Supertramp","","","2022-10-21 16:14:20","https://images.mediaworks.nz/radio/song/images/breakfast_in_america_400_supertramp.jpg?width=400&height=400&crop=auto"
"476","I Ran (So Far Away)","","A Flock Of Seagulls","","","2022-10-21 16:09:30","https://images.mediaworks.nz/radio/song/images/i_ran_so_far_away__400_a_flock_of_seagulls.jpg?width=400&height=400&crop=auto"
"477","Instant Karma (We All Shine On)","","John Lennon","","","2022-10-21 16:04:40","https://images.mediaworks.nz/radio/song/images/instant_karma_we_all_shine_on__400_john_lennon.jpg?width=400&height=400&crop=auto"
"478","Crazy Train","","Ozzy Osbourne","","","2022-10-21 15:56:50","https://images.mediaworks.nz/radio/song/images/crazy_train_400_ozzy_osbourne.jpg?width=400&height=400&crop=auto"
"479","Girlfriend Is Better (Live)","","Talking Heads","","","2022-10-21 15:52:00","https://images.mediaworks.nz/radio/song/images/girlfriend_is_better_live__400_talking_heads.jpg?width=400&height=400&crop=auto"
"480","Black Betty","","Ram Jam","","","2022-10-21 15:47:10","https://images.mediaworks.nz/radio/song/images/black_betty_400_ram_jam.jpg?width=400&height=400&crop=auto"
"481","Knockin' On Heaven's Door","","Bob Dylan","","","2022-10-21 15:42:20","https://images.mediaworks.nz/radio/song/images/knockin_on_heaven_s_door_400_bob_dylan.jpg?width=400&height=400&crop=auto"
"482","Dr. Feelgood","","Motley Crue","","","2022-10-21 15:37:30","https://images.mediaworks.nz/radio/song/images/dr_feelgood_400_motley_crue.jpg?width=400&height=400&crop=auto"
"483","I Will Follow","","U2","","","2022-10-21 15:32:40","https://images.mediaworks.nz/radio/song/images/i_will_follow_400_u2.jpg?width=400&height=400&crop=auto"
"484","Because The Night","","Patti Smith","","","2022-10-21 15:27:50","https://images.mediaworks.nz/radio/song/images/because_the_night_400_patti_smith.jpg?width=400&height=400&crop=auto"
"485","Hit Me With Your Best Shot","","Pat Benatar","","","2022-10-21 15:23:00","https://images.mediaworks.nz/radio/song/images/hit_me_with_your_best_shot_400_pat_benatar.jpg?width=400&height=400&crop=auto"
"486","Strawberry Fields Forever","","Beatles","","","2022-10-21 15:18:10","https://images.mediaworks.nz/radio/song/images/strawberry_fields_forever_400_beatles.jpg?width=400&height=400&crop=auto"
"487","Saturday Night's Alright For Fighting","","Elton John","","","2022-10-21 15:13:20","https://images.mediaworks.nz/radio/song/images/saturday_night_s_alright_for_fighting_400_elton_john.jpg?width=400&height=400&crop=auto"
"488","18 And Life","","Skid Row","","","2022-10-21 15:08:30","https://images.mediaworks.nz/radio/song/images/18_and_life_400_skid_row.jpg?width=400&height=400&crop=auto"
"489","You Really Got Me","","Kinks","","","2022-10-21 15:03:40","https://images.mediaworks.nz/radio/song/images/you_really_got_me_400_kinks.jpg?width=400&height=400&crop=auto"
"490","Have A Drink On Me","","AC/DC","","","2022-10-21 14:58:50","https://images.mediaworks.nz/radio/song/images/have_a_drink_on_me_400_ac_dc.jpg?width=400&height=400&crop=auto"
"491","Love Is The Drug","","Roxy Music","","","2022-10-21 14:54:00","https://images.mediaworks.nz/radio/song/images/love_is_the_drug_400_roxy_music.jpg?width=400&height=400&crop=auto"
"492","Danger Zone","","Kenny Loggins","","","2022-10-21 14:49:10","https://images.mediaworks.nz/radio/song/images/danger_zone_400_kenny_loggins.jpg?width=400&height=400&crop=auto"
"493","Brown Eyed Girl","","Van Morrison","","","2022-10-21 14:44:20","https://images.mediaworks.nz/radio/song/images/brown_eyed_girl_400_van_morrison.jpg?width=400&height=400&crop=auto"
"494","High Hopes","","Pink Floyd","","","2022-10-21 14:39:30","https://images.mediaworks.nz/radio/song/images/high_hopes_400_pink_floyd.jpg?width=400&height=400&crop=auto"
"495","Who Do You Love","","George Thorogood & The Destroyers","","","2022-10-21 14:34:40","https://images.mediaworks.nz/radio/song/images/who_do_you_love_400_george_thorogood_the_destroyers.jpg?width=400&height=400&crop=auto"
"496","I'm Still Standing","","Elton John","","","2022-10-21 14:29:50","https://images.mediaworks.nz/radio/song/images/i_m_still_standing_400_elton_john.jpg?width=400&height=400&crop=auto"
"497","Black","","Pearl Jam","","","2022-10-21 14:25:00","https://images.mediaworks.nz/radio/song/images/black_400_pearl_jam.jpg?width=400&height=400&crop=auto"
"498","Take It To The Limit","","Eagles","","","2022-10-21 14:20:10","https://images.mediaworks.nz/radio/song/images/take_it_to_the_limit_400_eagles.jpg?width=400&height=400&crop=auto"
"499","Eye Of The Tiger","","Survivor","","","2022-10-21 14:15:20","https://images.mediaworks.nz/radio/song/images/eye_of_the_tiger_400_survivor.jpg?width=400&height=400&crop=auto"
"500","Golden Years","","David Bowie","","","2022-10-21 14:10:30","https://images.mediaworks.nz/radio/song/images/golden_years_400_david_bowie.jpg?width=400&height=400&crop=auto"
