"rank","title","album","artist","albumYear","rankOneYearAgo","timestamp","albumArt"
"453","I Missed Again","","Phil Collins","","","2020-10-23 20:09:42","https://cdn.mediaworks.nz/radio/song/images/i_missed_again_400_phil_collins.jpg?width=400&height=400&crop=auto"
"454","Time Of The Season","","Zombies","","","2020-10-23 20:04:36","https://cdn.mediaworks.nz/radio/song/images/time_of_the_season_400_zombies.jpg?width=400&height=400&crop=auto"
"455","Runnin' With The Devil","","Van Halen","","","2020-10-23 19:59:30","https://cdn.mediaworks.nz/radio/song/images/runnin_with_the_devil_400_van_halen.jpg?width=400&height=400&crop=auto"
"456","But You Don't Care","","Mi-Sex","","","2020-10-23 19:54:24","https://cdn.mediaworks.nz/radio/song/images/but_you_don_t_care_400_mi_sex.jpg?width=400&height=400&crop=auto"
"457","Back In The U.S.S.R.","","Beatles","","","2020-10-23 19:49:18","https://cdn.mediaworks.nz/radio/song/images/back_in_the_u_s_s_r__400_beatles.jpg?width=400&height=400&crop=auto"
"458","Back On The Chain Gang","","Pretenders","","","2020-10-23 19:44:12","https://cdn.mediaworks.nz/radio/song/images/back_on_the_chain_gang_400_pretenders.jpg?width=400&height=400&crop=auto"
"459","Maggie May","","Rod Stewart","","","2020-10-23 19:39:06","https://cdn.mediaworks.nz/radio/song/images/maggie_may_400_rod_stewart.jpg?width=400&height=400&crop=auto"
"460","Crossroads","","Cream","","","2020-10-23 19:34:00","https://cdn.mediaworks.nz/radio/song/images/crossroads_400_cream.jpg?width=400&height=400&crop=auto"
"461","New Year's Day","","U2","","","2020-10-23 19:28:54","https://cdn.mediaworks.nz/radio/song/images/new_year_s_day_400_u2.jpg?width=400&height=400&crop=auto"
"462","Saturday Night's Alright (For Fighting)","","Elton John","","","2020-10-23 19:23:48","https://cdn.mediaworks.nz/radio/song/images/saturday_night_s_alright_for_fighting__400_elton_john.jpg?width=400&height=400&crop=auto"
"463","Magic","","Cars","","","2020-10-23 19:18:42","https://cdn.mediaworks.nz/radio/song/images/magic_400_cars.jpg?width=400&height=400&crop=auto"
"464","Moondance","","Van Morrison","","","2020-10-23 19:13:36","https://cdn.mediaworks.nz/radio/song/images/moondance_400_van_morrison.jpg?width=400&height=400&crop=auto"
"465","Hungry Heart","","Bruce Springsteen","","","2020-10-23 19:08:30","https://cdn.mediaworks.nz/radio/song/images/hungry_heart_400_bruce_springsteen.jpg?width=400&height=400&crop=auto"
"466","Revolution","","Beatles","","","2020-10-23 19:03:24","https://cdn.mediaworks.nz/radio/song/images/revolution_400_beatles.jpg?width=400&height=400&crop=auto"
"467","Jump","","Van Halen","","","2020-10-23 18:58:18","https://cdn.mediaworks.nz/radio/song/images/jump_400_van_halen.jpg?width=400&height=400&crop=auto"
"468","Day After Day","","Badfinger","","","2020-10-23 18:53:12","https://cdn.mediaworks.nz/radio/song/images/day_after_day_400_badfinger.jpg?width=400&height=400&crop=auto"
"469","Radar Love","","Golden Earring","","","2020-10-23 18:48:06","https://cdn.mediaworks.nz/radio/song/images/radar_love_400_golden_earring.jpg?width=400&height=400&crop=auto"
"470","Old Time Rock & Roll","","Bob Seger & The Silve...","","","2020-10-23 18:43:00","https://cdn.mediaworks.nz/radio/song/images/old_time_rock_roll_400_bob_seger_the_silve_.jpg?width=400&height=400&crop=auto"
"471","Beast Of Burden","","Rolling Stones","","","2020-10-23 18:37:54","https://cdn.mediaworks.nz/radio/song/images/beast_of_burden_400_rolling_stones.jpg?width=400&height=400&crop=auto"
"472","Philadelphia Freedom","","Elton John","","","2020-10-23 18:32:48","https://cdn.mediaworks.nz/radio/song/images/philadelphia_freedom_400_elton_john.jpg?width=400&height=400&crop=auto"
"473","Watching The Wheels","","John Lennon","","","2020-10-23 18:27:42","https://cdn.mediaworks.nz/radio/song/images/watching_the_wheels_400_john_lennon.jpg?width=400&height=400&crop=auto"
"474","Bad Moon Rising","","Creedence Clearwate...","","","2020-10-23 18:22:36","https://cdn.mediaworks.nz/thesound/Content/apps/theme/images/thesound_square4x.png?width=400&height=400&crop=auto"
"475","King of Pain","","Police","","","2020-10-23 18:17:30","https://cdn.mediaworks.nz/radio/song/images/king_of_pain_400_police.jpg?width=400&height=400&crop=auto"
"476","Suite: Judy Blue Eyes","","Crosby, Stills & Nash","","","2020-10-23 18:12:24","https://cdn.mediaworks.nz/radio/song/images/suite_judy_blue_eyes_400_crosby_stills_nash.jpg?width=400&height=400&crop=auto"
"477","Somebody To Love","","Jefferson Airplane","","","2020-10-23 18:07:18","https://cdn.mediaworks.nz/radio/song/images/somebody_to_love_400_jefferson_airplane.jpg?width=400&height=400&crop=auto"
"478","Owner Of A Lonely Heart","","Yes","","","2020-10-23 18:02:12","https://cdn.mediaworks.nz/radio/song/images/owner_of_a_lonely_heart_400_yes.jpg?width=400&height=400&crop=auto"
"479","The First Cut Is The Deepest","","Rod Stewart","","","2020-10-23 17:57:06","https://cdn.mediaworks.nz/radio/song/images/the_first_cut_is_the_deepest_400_rod_stewart.jpg?width=400&height=400&crop=auto"
"480","More Than This","","Roxy Music","","","2020-10-23 17:52:00","https://cdn.mediaworks.nz/radio/song/images/more_than_this_400_roxy_music.jpg?width=400&height=400&crop=auto"
"481","Cat's In The Cradle","","Harry Chapin","","","2020-10-23 17:46:54","https://cdn.mediaworks.nz/radio/song/images/cat_s_in_the_cradle_400_harry_chapin.jpg?width=400&height=400&crop=auto"
"482","Black Magic Woman","","Santana","","","2020-10-23 17:41:48","https://cdn.mediaworks.nz/radio/song/images/black_magic_woman_400_santana.jpg?width=400&height=400&crop=auto"
"483","Run To You","","Bryan Adams","","","2020-10-23 17:36:42","https://cdn.mediaworks.nz/radio/song/images/run_to_you_400_bryan_adams.jpg?width=400&height=400&crop=auto"
"484","Tumbling Dice","","Rolling Stones","","","2020-10-23 17:31:36","https://cdn.mediaworks.nz/radio/song/images/tumbling_dice_400_rolling_stones.jpg?width=400&height=400&crop=auto"
"485","Lay Lady Lay","","Bob Dylan","","","2020-10-23 17:26:30","https://cdn.mediaworks.nz/radio/song/images/lay_lady_lay_400_bob_dylan.jpg?width=400&height=400&crop=auto"
"486","What Is Life","","George Harrison","","","2020-10-23 17:21:24","https://cdn.mediaworks.nz/radio/song/images/what_is_life_400_george_harrison.jpg?width=400&height=400&crop=auto"
"487","Jack & Diane","","John Cougar","","","2020-10-23 17:16:18","https://cdn.mediaworks.nz/radio/song/images/jack_diane_400_john_cougar.jpg?width=400&height=400&crop=auto"
"488","Me And Bobby McGee","","Janis Joplin","","","2020-10-23 17:11:12","https://cdn.mediaworks.nz/radio/song/images/me_and_bobby_mcgee_400_janis_joplin.jpg?width=400&height=400&crop=auto"
"489","Children Of The Revolution","","T. Rex","","","2020-10-23 17:06:06","https://cdn.mediaworks.nz/radio/song/images/children_of_the_revolution_400_t_rex.jpg?width=400&height=400&crop=auto"
"490","Born In The U.S.A.","","Bruce Springsteen","","","2020-10-23 17:01:00","https://cdn.mediaworks.nz/radio/song/images/born_in_the_u_s_a__400_bruce_springsteen.jpg?width=400&height=400&crop=auto"
"491","In My Life","","Beatles","","","2020-10-23 16:55:54","https://cdn.mediaworks.nz/radio/song/images/in_my_life_400_beatles.jpg?width=400&height=400&crop=auto"
"492","Long Train Runnin'","","Doobie Brothers","","","2020-10-23 16:50:48","https://cdn.mediaworks.nz/radio/song/images/long_train_runnin__400_doobie_brothers.jpg?width=400&height=400&crop=auto"
"493","De Do Do Do, De Da Da Da","","Police","","","2020-10-23 16:45:42","https://cdn.mediaworks.nz/radio/song/images/de_do_do_do_de_da_da_da_400_police.jpg?width=400&height=400&crop=auto"
"494","No More Mister Nice Guy","","Alice Cooper","","","2020-10-23 16:40:36","https://cdn.mediaworks.nz/radio/song/images/no_more_mister_nice_guy_400_alice_cooper.jpg?width=400&height=400&crop=auto"
"495","Show Me The Way","","Peter Frampton","","","2020-10-23 16:35:30","https://cdn.mediaworks.nz/radio/song/images/show_me_the_way_400_peter_frampton.jpg?width=400&height=400&crop=auto"
"496","Brown Eyed Girl","","Van Morrison","","","2020-10-23 16:30:24","https://cdn.mediaworks.nz/radio/song/images/brown_eyed_girl_400_van_morrison.jpg?width=400&height=400&crop=auto"
"497","You Give Love A Bad Name","","Bon Jovi","","","2020-10-23 16:25:18","https://cdn.mediaworks.nz/radio/song/images/you_give_love_a_bad_name_400_bon_jovi.jpg?width=400&height=400&crop=auto"
"498","I Shot the Sheriff","","Eric Clapton","","","2020-10-23 16:20:12","https://cdn.mediaworks.nz/radio/song/images/i_shot_the_sheriff_400_eric_clapton.jpg?width=400&height=400&crop=auto"
"499","Land Of Confusion","","Genesis","","","2020-10-23 16:15:06","https://cdn.mediaworks.nz/radio/song/images/land_of_confusion_400_genesis.jpg?width=400&height=400&crop=auto"
"500","Welcome To The Machine","","Pink Floyd","","","2020-10-23 16:10:00","https://cdn.mediaworks.nz/radio/song/images/welcome_to_the_machine_400_pink_floyd.jpg?width=400&height=400&crop=auto"
